-2.6772153,7.227501,3.275421
-2.7066352,7.8257065,2.6968286
-2.7262487,8.129713,2.4124358
-2.6281822,8.276813,1.8240368
-2.6183755,8.296426,1.7259704
-2.5987623,8.316039,1.6475172
-2.1672697,7.894353,1.539644
-1.9417167,7.6884136,1.4808041
-1.7848103,7.5217004,1.4415776
-0.9610517,7.119628,1.2454445
-0.55897903,6.9333014,1.147378
-0.2157463,6.766588,1.0591182
1.0983448,6.7077484,0.5295591
1.7455837,6.688135,0.2745862
2.2261095,6.668522,0.0784532
2.6477954,6.4821954,-0.12748645
2.9027684,6.354709,-0.2549729
2.9518015,6.3252892,-0.28439283
2.9812214,6.3154826,-0.2941995
4.148213,6.8058147,-0.6374322
5.0210047,7.168661,-0.88259846
5.2465577,7.2667274,-0.951245
6.9529147,7.58054,-0.5982056
7.7962866,7.72764,-0.4118793
8.423912,7.835513,-0.28439283
8.521978,7.8551264,-0.2549729
7.354987,7.678607,1.2356379
7.1588545,7.6491866,1.4808041
7.0117545,7.6295733,1.6769371
6.7862015,8.159133,2.2849493
6.688135,8.423912,2.5791488
6.6194887,8.620045,2.8047018
6.5998755,8.669079,2.853735
7.001948,8.914245,4.059953
7.305954,9.090764,4.9523582
7.3746004,9.129991,5.1779113
5.6878567,8.727919,6.2860627
4.4129925,8.414105,7.109821
4.2070527,8.365072,7.247114
4.0403395,8.325846,7.3451805
0.3334261,7.9041595,8.747532
-0.2745862,7.835513,8.982891
-0.74530536,7.78648,9.15941
-0.7256921,7.7766733,8.933858
-0.71588546,7.9924197,8.757339
-0.70607877,8.041452,8.708305
-0.70607877,8.051259,8.708305
-0.5001391,7.6884136,8.8652115
-0.4511059,7.6001534,8.914245
-0.44129923,7.590347,8.914245
0.00980665,8.237586,8.629851
0.34323275,8.727919,8.404299
