0.39226598,10.1989155,0.02941995
-1.1964113,9.747809,0.1176798
-1.4709975,9.679163,0.12748645
-1.6671305,9.620323,0.14709975
-1.6671305,9.639936,0.37265268
-1.6573238,9.649743,0.48052585
-1.6377105,9.669356,0.56878567
-1.7161638,9.581097,0.32361946
-1.7553903,9.5320635,0.18632634
-1.7848103,9.502644,0.088259846
-1.7946169,9.492837,0.06864655
-1.4219642,9.267284,0.26477954
-1.1375713,9.090764,0.4118793
-1.0983448,9.061344,0.4314926
-1.0591182,9.041731,0.4511059
-1.0591182,8.404299,-0.38245934
-1.0591182,8.296426,-0.5295591
-1.0591182,8.217973,-0.6276256
-0.06864655,8.159133,-0.098066494
0.6668522,8.1101,0.30400613
0.8629852,8.100293,0.4118793
0.89240515,8.100293,0.42168593
0.93163174,7.472667,0.6374322
0.9414384,7.305954,0.6864655
0.8629852,6.8842683,0.40207264
0.8237586,6.688135,0.2549729
0.79433864,6.541035,0.14709975
0.78453195,6.521422,0.12748645
1.9122967,6.776395,0.2549729
2.7556686,6.972528,0.35303938
2.9027684,7.0117545,0.37265268
4.167826,7.5118937,0.2745862
5.060231,7.8747396,0.18632634
5.217138,7.9335794,0.16671304
5.325011,7.9728065,0.1569064
5.933023,8.257199,0.7256921
6.384129,8.472945,1.147378
6.492002,8.521978,1.2454445
6.5116153,8.531785,1.2650578
5.991863,8.325846,3.275421
5.903603,8.296426,3.6088471
5.8349566,8.267006,3.8540134
3.559814,8.541592,3.9520798
2.991028,8.620045,3.971693
2.853735,8.629851,3.9815
4.275699,9.767424,5.1386843
5.3544307,10.610795,6.00167
5.6192102,10.826541,6.2272224
5.658437,10.855961,6.2566423
2.4026291,10.296982,7.963
1.5886773,10.159689,8.394492
1.4513842,10.130269,8.463139
1.4906107,10.424469,7.590347
1.5788707,10.640215,6.9038815
1.5984839,10.679441,6.796008
1.6082906,10.708861,6.7077484
1.2650578,11.169774,6.9627213
1.0100849,11.513007,7.149048
0.9414384,11.601267,7.198081
-0.2941995,10.699055,7.384407
-1.2356379,10.022396,7.5118937
-1.4709975,9.855683,7.5511203
-1.5102241,9.826263,7.5511203
-4.324733,8.423912,6.237029
-4.785645,8.1983595,6.0114765
-5.1386843,8.021839,5.85457
-4.511059,7.982613,4.9425516
-4.403186,7.9728065,4.785645
-4.324733,7.9728065,4.677772
-3.8147867,8.257199,4.3541527
-3.5696206,8.394492,4.197246
-3.383294,8.4925585,4.089373
-3.3538742,8.512172,4.06976
-3.167548,7.913966,2.775282
-3.1283212,7.7668667,2.4516625
-3.1185145,7.7472534,2.3928225
-3.1479347,7.247114,1.9613299
-3.167548,6.8744617,1.6573238
-3.1773546,6.8156214,1.6082906
-3.1773546,6.776395,1.5690639
-2.0005565,7.050981,0.7649187
-1.1179581,7.2667274,0.16671304
-0.89240515,7.3157606,0.00980665
-0.22555295,7.3255672,0.2157463
0.28439283,7.3451805,0.36284605
0.36284605,7.354987,0.38245934
0.4314926,7.354987,0.40207264
1.0591182,7.3255672,0.8237586
1.1669914,7.3157606,0.89240515
1.2454445,7.3157606,0.9414384
2.4614692,7.72764,-0.1372931
3.0694814,7.9335794,-0.6864655
3.5205872,8.090487,-1.0983448
3.5892339,8.1101,-1.1669914
3.4323275,8.727919,-1.1081514
3.3931007,8.884825,-1.0885382
3.3931007,8.904438,-1.0885382
2.7556686,9.15941,-0.7747253
2.432049,9.277091,-0.60801226
2.1966896,9.365351,-0.49033248
1.7455837,9.502644,-0.10787315
1.5298374,9.561483,0.0784532
1.372931,9.60071,0.2157463
1.3337044,9.620323,0.2549729
0.39226598,9.57129,-0.6864655
-0.32361946,9.54187,-1.3925443
