5.6094036,3.9913065,2.265336
4.197246,4.0109196,1.2454445
3.1479347,4.020726,0.48052585
3.3538742,4.844485,-0.1372931
3.5402005,5.2465577,-0.39226598
3.6873002,5.5603704,-0.588399
3.726527,5.629017,-0.6276256
2.3928225,5.0798445,-1.735777
1.4023509,4.658159,-2.5693421
1.2356379,4.589512,-2.7066352
-0.2941995,2.1672697,-2.3437893
-1.3925443,0.37265268,-2.0201697
-1.5690639,0.06864655,-1.9613299
-1.706357,-0.14709975,-1.9221034
-0.30400613,0.088259846,-1.7553903
0.74530536,0.2745862,-1.6279038
1.0100849,0.3138128,-1.5984839
7.9041595,5.7565036,0.6864655
9.0515375,6.668522,1.0787314
9.914523,7.3451805,1.3631244
10.051816,7.453054,1.4121575
14.896301,7.963,7.4334407
16.112326,8.090487,8.933858
16.308458,8.1101,9.179024
12.993811,7.001948,7.8551264
12.434832,6.8156214,7.63938
12.022953,6.6783285,7.472667
11.022675,5.903603,6.0605097
10.561762,5.5309505,5.3642373
10.208722,5.2563643,4.8542914
10.551955,4.648352,3.89324
10.748088,4.373766,3.4519408
10.904995,4.167826,3.1283212
10.924608,4.1384063,3.079288
11.218807,3.3440676,1.5592573
11.4247465,2.7654753,0.44129923
11.454167,2.6674087,0.2549729
11.483587,2.5889556,0.1176798
12.366185,5.491724,2.824315
12.513285,5.982056,3.275421
12.621159,6.3449025,3.6088471
11.777786,5.67805,13.366464
11.630687,5.5603704,14.994368
11.53262,5.4819174,16.2202
7.2667274,3.697107,16.494785
5.1386843,2.8047018,16.524204
3.550007,2.1476562,16.553625
3.2852278,2.0299766,16.56343
0.0784532,0.30400613,14.925721
-0.71588546,-0.12748645,14.513842
-0.8531785,-0.19613299,14.445195
-1.4808041,-1.1375713,10.679441
-1.7651969,-1.5886773,8.806372
-1.9711366,-1.93191,7.4138274
-0.8139519,-1.6180972,2.9714148
-0.22555295,-1.4415776,0.8727918
0.22555295,-1.3042845,-0.69627213
0.3334261,-1.2650578,-1.0983448
7.227501,2.186883,-6.7371683
8.374879,2.7654753,-7.678607
9.2378645,3.1969678,-8.3846855
9.698776,4.1874394,-6.3252892
10.051816,4.9229383,-4.7758384
10.110656,5.040618,-4.511059
10.159689,5.1386843,-4.324733
8.786758,5.217138,1.6671305
8.443525,5.236751,3.167548
