0.42168593,7.6001534,4.589512
0.51975244,7.502087,5.374044
0.35303938,7.7178335,4.932745
0.26477954,7.835513,4.648352
0.19613299,7.923773,4.4326057
0.18632634,7.943386,4.403186
-0.40207264,7.7472534,4.7464185
-0.8531785,7.6001534,5.0308113
-0.92182505,7.58054,5.070038
-0.4511059,7.63938,4.785645
-0.06864655,7.6884136,4.560092
-0.00980665,7.6982203,4.5208654
0.0392266,7.708027,4.4914455
0.5982056,8.855405,5.4132705
0.69627213,9.041731,5.5603704
0.7649187,9.18883,5.67805
0.8139519,10.5715685,5.521144
0.8531785,11.601267,5.393657
0.8629852,11.856239,5.3642373
0.6276256,12.611352,5.903603
0.51975244,12.964391,6.1683826
0.4314926,13.229171,6.3743224
0.4118793,13.297817,6.4233556
0.2549729,13.925443,6.6292953
0.1372931,14.405969,6.776395
0.10787315,14.523648,6.8156214
0.30400613,14.964948,5.3838506
0.40207264,15.170887,4.658159
0.4707192,15.3376,4.118793
0.49033248,15.357214,4.030533
1.4415776,12.846711,3.1381278
2.1476562,10.954028,2.5105023
2.265336,10.640215,2.4026291
1.2062179,5.6192102,2.9321883
0.6472389,3.1773546,3.2263877
0.22555295,1.3533176,3.4519408
0.12748645,0.9022118,3.500974
-0.00980665,-0.06864655,3.5402005
-0.10787315,-0.79433864,3.559814
-0.12748645,-0.92182505,3.5696206
-1.5298374,-0.14709975,-0.60801226
-2.5791488,0.48052585,-3.7461402
-2.745862,0.57859236,-4.275699
-2.883155,0.65704554,-4.6679654
-1.1964113,3.275421,-4.7169986
-0.92182505,3.7167203,-4.726805
-0.70607877,4.0403395,-4.736612
0.951245,4.6385455,-2.9812214
1.7651969,4.9131317,-2.1084297
2.3732092,5.119071,-1.4513842
2.4810824,5.1582975,-1.343511
3.5794272,4.991585,-3.0596747
3.7657535,4.9719715,-3.3440676
3.9030466,4.9523582,-3.559814
0.71588546,3.6186538,-2.2359161
0.17651969,3.4029074,-2.010363
-0.2157463,3.2361944,-1.8534569
-0.0588399,3.550007,-2.265336
0.10787315,3.80498,-2.5987623
0.1372931,3.8540134,-2.6477954
0.1569064,3.8834333,-2.6968286
0.22555295,8.875018,0.28439283
0.2745862,12.630965,2.520309
0.28439283,13.248784,2.8929617
-0.34323275,16.583044,8.482752
-0.8237586,18.848381,12.532898
-0.9022118,19.23084,13.209558
-0.9610517,19.505426,13.719503
-3.6284604,16.053486,10.218529
-4.0795665,15.4847,9.63013
-4.4129925,15.053207,9.198637
-5.67805,14.974754,7.394214
-6.6292953,9.51245,6.0408964
-6.864655,8.13952,5.6976633
-6.9038815,7.913966,5.64863
-8.149326,5.8055367,4.3639593
-8.355266,5.4524975,4.1580195
-8.453332,5.2759776,4.0501466
-5.7172766,5.442691,3.8736267
-3.6284604,5.629017,3.7853668
-3.108708,5.67805,3.7657535
2.0692031,7.050981,4.422799
4.6091256,7.72764,4.756225
6.521422,8.237586,5.011198
7.001948,8.365072,5.070038
7.4628606,8.924051,4.756225
7.8159,9.345737,4.5208654
7.8747396,9.414384,4.481639
6.354709,9.15941,3.7069137
5.187718,8.933858,3.1479347
4.991585,8.904438,3.0596747
4.844485,8.875018,2.9812214
2.8341217,8.561205,3.638267
1.3337044,8.335652,4.118793
0.9610517,8.276813,4.2462792
1.4023509,8.374879,4.0501466
1.735777,8.453332,3.9128532
